Unnamed: 0,UEI,Start Date,End Date,Duration(Days),Main Cause,Districts,State,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Extent of damage,Event Source,District_LGD_Codes,State_Codes,Start_Year,Start_Month,Start_Day,High_Impact
4769,UEI-IMD-FL-2017-0032,2017-08-18,2017-08-20,3.0,heavy rain,"Bilaspur, Solan, Una",Himachal Pradesh,1.0,,,,One person washed away in Una Dist.,i) Damage to crops reported. ii) In many areas damage to roads reported due to landslides causing vehicular traffic description,IMD,,2.0,2017.0,8.0,18.0,0
4770,UEI-IMD-FL-2017-0033,2017-04-22,2017-04-22,1.0,landslide,Kishtwar,Jammu and Kashmir,2.0,2.0,,,2 persons died & 2 others injured from one family as landslide hit the car,,IMD,620.0,,2017.0,4.0,22.0,0
4772,UEI-IMD-FL-2017-0035,2017-07-17,2017-07-17,1.0,flash floods,Udhampur,Jammu and Kashmir,2.0,,,,2 persons washed away in Farflung village of Latti Tehsil.,,IMD,14.0,,2017.0,7.0,17.0,0
4774,UEI-IMD-FL-2017-0037,2017-07-20,2017-07-20,1.0,flash flood & cloud burst,"Doda, Kishtwar",Jammu and Kashmir,8.0,11.0,,,"Total 8 persons died & 11 others injured. 6 persons including 4 of a family died & 11 others injured in Doda Dist. due to Flash Flood caused by Cloud Burst. While 2 persons, a woman & a minor washed away in Cherji area of Nagsini in Kishtwar Dist.","Damage to 6 houses, 2 shops & a School reported in Thathri town of Doda Dist.",IMD,,,2017.0,7.0,20.0,0
4776,UEI-IMD-FL-2017-0039,2017-10-09,2017-10-09,1.0,flash flood caused by cloud burst,Baramulla,Jammu and Kashmir,1.0,,,,One person died at Gulmarg.,,IMD,3.0,,2017.0,10.0,9.0,0
4779,UEI-IMD-FL-2017-0042,2017-05-24,2017-05-24,1.0,heavy rains,Tumakuru,Karnataka,3.0,,,,3 persons died,"10,000 Areca & 4,000 Coconut trees uprooted",IMD,548.0,29.0,2017.0,5.0,24.0,0
4780,UEI-IMD-FL-2017-0043,2017-05-27,2017-05-27,1.0,heavy rains,Mysuru,Karnataka,1.0,,,,One woman died.,Damage to 10 houses reported.,IMD,545.0,29.0,2017.0,5.0,27.0,0
4781,UEI-IMD-FL-2017-0044,2017-07-06,2017-07-06,1.0,heavy rains & floods,"Bagalkotee Ballari, Beedar,  Kalaburagi",Karnataka,1.0,,,,One girl died in Bellary Dist,i) Many houses flooded in Bidar Dist. ii) Bridge connecting Kaladgi Bagalkot washed away & the other bridge in  Kalaburagi Dist. washed away,IMD,,29.0,2017.0,7.0,6.0,0
4782,UEI-IMD-FL-2017-0045,2017-11-06,2017-12-06,2.0,heavy rains,"Beedar, Shivamogga, Udupi, Uttar Kashia Kannada",Karnataka,1.0,,,,One person died in Udupi Dist. on 11th.,"i) Agriculture crops damaged. ii) Many houses, roads flooded. iii) A bridge in Hosanagar taluk, Shivamogga Dist. collapsed.",IMD,,29.0,2017.0,11.0,6.0,0
4784,UEI-IMD-FL-2017-0047,2017-06-21,2017-06-27,7.0,heavy rains,"Dakshina Kannada, Haveri, Yadgir",Karnataka,1.0,5.0,,,One person died & 5 others injured,i) A house collapsed ii) Several trees/electric poles uprooted causing vehicular traffic & power supply disruption,IMD,,29.0,2017.0,6.0,21.0,0
4785,UEI-IMD-FL-2017-0048,2017-07-19,2017-07-19,1.0,heavy rains,"Belagavi, Kodagu",Karnataka,1.0,,,,One person died in Belagavi Dist.,i) Damage to Paddy fields reported.,IMD,,29.0,2017.0,7.0,19.0,0
4786,UEI-IMD-FL-2017-0049,2017-07-21,2017-07-21,1.0,heavy rains,Belagavi,Karnataka,1.0,,,,One person died.,i) Partial damage to 73 houses reported,IMD,527.0,29.0,2017.0,7.0,21.0,0
4787,UEI-IMD-FL-2017-0050,2017-10-08,2017-11-08,2.0,heavy rains,"Gadag, Koppal",Karnataka,2.0,,,25,2 persons died in Gadag Dist. 25 Lambs perished in Kodagu Dist,Several trees/electric poles uprooted causing vehicular traffic & power supply disruption.,IMD,,29.0,2017.0,10.0,8.0,0
4788,UEI-IMD-FL-2017-0051,2017-08-14,2017-08-15,2.0,heavy rains,"Bengaluru Urban, Gadag",Karnataka,2.0,,,,2 persons injured.,i) Damage to many houses reported. ii) Damage to vehicles reported. iii) Low lying area inundated. iv) More than 31 trees uprooted causing disruption in vehicular traffic.,IMD,,29.0,2017.0,8.0,14.0,0
4790,UEI-IMD-FL-2017-0053,2017-08-26,2017-08-27,2.0,heavy rains,"Beedar, Dakshina Kannada, Yadgir",Karnataka,2.0,,,,"Total 2 persons died. Dakshina Kannada - 1, Yadgir �������� 1.",Damage to 20 acres of crops reported as a bridge submerged in Bidar Dist.,IMD,,29.0,2017.0,8.0,26.0,0
4791,UEI-IMD-FL-2017-0054,2017-08-28,2017-08-28,1.0,heavy rains,"Kodagu, Uttar Kashia Kannada",Karnataka,3.0,,,,3 persons died in Kodagu Dist.,Damage to a house & classroom of a school reported,IMD,,29.0,2017.0,8.0,28.0,0
4793,UEI-IMD-FL-2017-0056,2017-05-09,2017-06-09,2.0,heavy rains,Mysuru,Karnataka,5.0,,,,5 persons died.,Damage to Sugarcane & Cotton crops reported.,IMD,545.0,29.0,2017.0,5.0,9.0,0
4794,UEI-IMD-FL-2017-0057,2017-08-09,2017-10-09,3.0,heavy rains,"Bagalkotee Bengaluru Urban, Ballari, Bijapur, Hassan, Mysuru, Yadgir",Karnataka,12.0,2.0,,,"Total 12 persons died & 2 others injured. Bagalkot��������1, Bangalore- 8, Bijapur - 2, Yadgir �������� 1.",i) Damage to Kharif crops reported. ii) Damage to many houses reported. iii) Damage to many vehicles reported. iv) A bridge washed away in Bijapur Dist. v) More than 153 electric poles & more than 300 trees uprooted causing disruption in vehicular traffic & power supply.,IMD,,29.0,2017.0,8.0,9.0,1
4795,UEI-IMD-FL-2017-0058,2017-09-13,2017-09-15,3.0,heavy rains,"Bagalkotee Bengaluru Urban, Raichur",Karnataka,5.0,9.0,,,"5 persons died & 9 others injured. Bagalkot - 2, Raichur �������� 3.",i) Damage to Kharif crops reported. ii) Damage to more than 25 houses reported. iii) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.,IMD,,29.0,2017.0,9.0,13.0,0
4796,UEI-IMD-FL-2017-0059,2017-09-17,2017-09-17,1.0,heavy rains,Bijapur,Karnataka,1.0,,,,One person died.,Bridge cum barrage washed away.,IMD,636.0,29.0,2017.0,9.0,17.0,0
4797,UEI-IMD-FL-2017-0060,2017-09-26,2017-09-28,3.0,heavy rains,"Bagalkotee Bengaluru Urban, Dharwad, Gadag, Mandya, Mysuru, Raichur",Karnataka,4.0,,,,"Total 4 persons died. Bangalore- 2, Dharwad- 1, Raichur �������� 1.",i) Partial damage to Srirangapattana fort reported. ii) Loss of about 1 crore rupees reported as more than 35 houses damaged. iii) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.,IMD,,29.0,2017.0,9.0,26.0,0
4798,UEI-IMD-FL-2017-0061,2017-09-29,2017-09-30,2.0,heavy rains,"Gadag,  Kalaburagi",Karnataka,2.0,,,,2 persons died in  Kalaburagi Dist.,i) Damage to Sugarcane crop reported. ii) 15 huts washed away,IMD,,29.0,2017.0,9.0,29.0,0
4800,UEI-IMD-FL-2017-0063,2017-10-13,2017-10-15,3.0,heavy rains,"Bengaluru Urban, Gadag, Hassan, Kolar, Raichur",Karnataka,10.0,2.0,,,"Total 10 persons died. Bangalore �������� 9, of which, 5 persons including a woman & her daughter washed away in Bangalore,other 4 died due to wall collapsed. Kolar �������� 1. While 2 other injured in Raichur Dist.","i) Damage to Ragi, Maize, Ginger, BT Cotton, Sunflower & other crops reported. ii) Damage to more than 120 houses reported. iii) Thousands of people strained. iv) At least 30 localities in western,northern parts of Bangalore inundated. v) Buses submerged at Yeshwantpur BMTC terminus.",IMD,,29.0,2017.0,10.0,13.0,1
4805,UEI-IMD-FL-2017-0068,2017-04-08,2017-04-08,1.0,heavy rains,Pathanamthitta,Kerala,1.0,,,,One woman died due to wall collapsed,i) One house damaged. ii) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.,IMD,564.0,32.0,2017.0,4.0,8.0,0
4806,UEI-IMD-FL-2017-0069,2017-06-08,2017-06-08,2.0,heavy rains,Idukki,Kerala,2.0,,,,2 persons died.,Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.,IMD,556.0,32.0,2017.0,6.0,8.0,0
4809,UEI-IMD-FL-2017-0072,2017-08-09,2017-10-09,3.0,heavy rains,"Idukki, Kozhikode,  Thiruvananthapuram",Kerala,6.0,,,,6 persons died in Thiruvananthapuram Dist.,i) Damage to 5 houses including household items reported. ii) Damage to X Ray machine reported. iii) Disruption in Rail & vehicular traffic reported due to water logging.,IMD,,32.0,2017.0,8.0,9.0,0
4810,UEI-IMD-FL-2017-0073,2017-09-17,2017-09-17,1.0,heavy rains & landslide,"Idukki, Kottayam,  Thiruvananthapuram",Kerala,4.0,,,,4 persons died in Thiruvananthapuram Dist.,i) Crop cultivation & Paddy crops submerged. ii) Trains were delayed due to landslide on railway track. iii) Vehicular traffic disrupted due to water logging in many areas. iv) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.,IMD,,32.0,2017.0,9.0,17.0,0
4811,UEI-IMD-FL-2017-0074,2017-09-18,2017-09-19,2.0,heavy rains & landslide,"Idukki, Kottayam, Kozhikode,  Thiruvananthapuram, Thrissur, Wayanad",Kerala,5.0,2.0,,,Total 5 persons died & 2 others injured. (3 persons died & other injured in Kottayam Dist. 2 persons died & other injured in Thiruvananthapuram Dist.),"i) Damage to 314 houses reported. Alappuzha-51, Idukki-21, Kasaragod-4, Kollam-25, Kottayam-15, Kozhikode-about 95, Malappuram-5, Pathanamthitta-10, Thiruvananthapuram-80, Thrissur-7, Wayanad-1. ii) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.",IMD,,32.0,2017.0,9.0,18.0,0
4815,UEI-IMD-FL-2017-0078,2017-03-05,2017-03-05,1.0,heavy rains,"Kolhapur, Dharashiv, Sangli",Maharashtra,1.0,3.0,,20,One person died & 3 persons injured due to wall collapsed in Bhoom taluka Osmanabad Dist. while 20 cattleheads perished in Sangali district.,i) Damage to Mango trees reported. ii) Loss of Rs.17 Lakhs reported. iii) More than 10 houses damaged,IMD,,27.0,2017.0,3.0,5.0,0
4816,UEI-IMD-FL-2017-0079,2017-06-24,2017-06-24,1.0,heavy rains,Thane,Maharashtra,2.0,2.0,,,2 persons died & 2 others injured.,,IMD,497.0,27.0,2017.0,6.0,24.0,0
4818,UEI-IMD-FL-2017-0081,2017-07-16,2017-07-16,1.0,heavy rains,Gondia,Maharashtra,1.0,,,,One person swept away.,i) Damage to many houses reported. ii) People were shifted to safer places.,IMD,476.0,27.0,2017.0,7.0,16.0,0
4819,UEI-IMD-FL-2017-0082,2017-07-17,2017-07-17,1.0,flood in bhav river,Ratnagiri,Maharashtra,1.0,,,,One farmer washed away in Devrukh in the tehsil of Sangameshwar.,,IMD,492.0,27.0,2017.0,7.0,17.0,0
4820,UEI-IMD-FL-2017-0083,2017-07-18,2017-07-18,1.0,heavy rains & floods,Pune,Maharashtra,1.0,,,,One person washed away in Khadkwasala.,,IMD,490.0,27.0,2017.0,7.0,18.0,0
4821,UEI-IMD-FL-2017-0084,2017-07-19,2017-07-19,1.0,heavy rains,"Gadchiroli, Nagpur",Maharashtra,1.0,,,,One person swept away in Gadchiroli Dist.,i) 275 houses inundated. ii) Damage to infra structure i.e. bridges etc. reported. iii) Damage to vehicles reported. iv) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.,IMD,,27.0,2017.0,7.0,19.0,0
4823,UEI-IMD-FL-2017-0086,2017-08-20,2017-08-20,1.0,heavy rains,"Beed, Nanded, Parbhani",Maharashtra,5.0,,,,"5 persons died. Beed - 1, Nanded - 1, Parbhani �������� 3.",,IMD,,27.0,2017.0,8.0,20.0,0
4824,UEI-IMD-FL-2017-0087,2017-08-21,2017-08-21,1.0,landslide,Pune,Maharashtra,3.0,,,,3 persons injured,Landslide on Hubali Express train near Lonawala reported.,IMD,490.0,27.0,2017.0,8.0,21.0,0
4825,UEI-IMD-FL-2017-0088,2017-08-29,2017-08-29,1.0,heavy rains,Thane,Maharashtra,2.0,,,,2 persons washed away.,"Rail, air,road transport affected in Mumbai",IMD,497.0,27.0,2017.0,8.0,29.0,0
4826,UEI-IMD-FL-2017-0089,2017-08-30,2017-08-30,1.0,heavy rains,"Palghar, Thane, Mumbai",Maharashtra,15.0,,,,"Total 15 persons died. Palghar �������� 5, Thane �������� 3, Mumbai - 7",,IMD,,27.0,2017.0,8.0,30.0,1
4827,UEI-IMD-FL-2017-0090,2017-05-29,2017-05-31,3.0,heavy rains & floods,"Imphal West, Imphal East",Manipur,2.0,,5,,2 persons died & 5 missing.,i) Damage to agricultural land reported. ii) Thousands of people rendered homeless. iii) About 100 houses inundated,IMD,,14.0,2017.0,5.0,29.0,0
4828,UEI-IMD-FL-2017-0091,2017-06-17,2017-06-17,1.0,heavy rains & landslide,Ri Bhoi,Meghalaya,5.0,,,,5 persons died,Damage to hut reported,IMD,276.0,17.0,2017.0,6.0,17.0,0
4830,UEI-IMD-FL-2017-0093,2017-02-06,2017-02-06,1.0,heavy rains & flood in tizu river,Phek,Nagaland,2.0,2.0,,,2 persons died & 2 others injured.,i) Paddy fields in Mellury village washed away. ii) 2 bridges washed away.,IMD,248.0,13.0,2017.0,2.0,6.0,0
4831,UEI-IMD-FL-2017-0094,2017-07-15,2017-07-19,5.0,heavy rains,"Kalahandi, Koraput, Malkangiri, Nabarangpur, Rayagada",Odisha,3.0,,,1316,3 persons died & 1316 livestock perished.,"i) 1,81,511 population of 528 villages of 33 blocks affected. ii) Damage to 5,136 houses reported.",IMD,,21.0,2017.0,7.0,15.0,0
4832,UEI-IMD-FL-2017-0095,2017-02-08,2017-02-08,1.0,heavy rains/floods,Jajapur,Odisha,1.0,,,,One person died.,,IMD,356.0,21.0,2017.0,2.0,8.0,0
4833,UEI-IMD-FL-2017-0096,2017-05-23,2017-05-23,1.0,heavy rains,Tonk,Rajasthan,1.0,,,,One person died due to wall collapsed.,,IMD,116.0,8.0,2017.0,5.0,23.0,0
4834,UEI-IMD-FL-2017-0097,2017-01-07,2017-01-07,1.0,heavy rains,Pali,Rajasthan,1.0,,,,One person washed away.,,IMD,111.0,8.0,2017.0,1.0,7.0,0
4835,UEI-IMD-FL-2017-0098,2017-07-14,2017-07-14,1.0,heavy rains,Banswara,Rajasthan,1.0,,,,One person washed away.,,IMD,88.0,8.0,2017.0,7.0,14.0,0
4836,UEI-IMD-FL-2017-0099,2017-07-24,2017-07-28,5.0,heavy rains,"Pali, Barmer, Jalore, Nagaur, Udaipur",Rajasthan,17.0,,,536,"17 persons died. Barmer - 1, Jalore - 5, Nagaur-3, Pali-6, Udaipur- 2. 536 cows perished in Jalore Dist.",Damage to Panchla dam in Jalore Dist. reported,IMD,,8.0,2017.0,7.0,24.0,1
4837,UEI-IMD-FL-2017-0100,2017-07-30,2017-07-30,1.0,heavy rains,"Pali, Bilaspur, Jodhpur",Rajasthan,3.0,,,,3 persons died,,IMD,,8.0,2017.0,7.0,30.0,0
4838,UEI-IMD-FL-2017-0101,2017-08-08,2017-08-08,1.0,heavy rains,Baran,Rajasthan,8.0,,,,8 persons died.,,IMD,366.0,8.0,2017.0,8.0,8.0,0
4839,UEI-IMD-FL-2017-0102,2017-12-09,2017-12-09,1.0,heavy rains,Jodhpur,Rajasthan,2.0,,,,2 persons died.,,IMD,107.0,8.0,2017.0,12.0,9.0,0
4840,UEI-IMD-FL-2017-0103,2017-09-20,2017-09-20,1.0,heavy rains,"Mangan, Gyalshing, Namchi, Gangtok",Sikkim,3.0,2.0,,,3 persons died & 2 other injured.,,IMD,,11.0,2017.0,9.0,20.0,0
4843,UEI-IMD-FL-2017-0106,2017-06-09,2017-06-09,1.0,floods & heavy rains,"Coimbatore, Nagapattinam, Tiruppur",Tamil Nadu,3.0,1.0,,37,3 persons of one family died & a girl seriously injured due to a wall collapsed in the Nagapattinam Dist. 37 goats perished in Tirupur Dist.,i) Compound wall of railway station collapsed. ii) Many trees/electric poles uprooted causing disruption in vehicular traffic & power supply.,IMD,,33.0,2017.0,6.0,9.0,0
4844,UEI-IMD-FL-2017-0107,2017-04-10,2017-05-10,2.0,heavy rains,Krishnagiri,Tamil Nadu,5.0,,,,5 persons of a family died as mud house collapsed in Dandekuppam village,Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.,IMD,577.0,33.0,2017.0,4.0,10.0,0
4845,UEI-IMD-FL-2017-0108,2017-12-10,2017-12-10,1.0,heavy rains & flood in palar river,Vellore,Tamil Nadu,2.0,,,,2 persons washed away.,"i) Palar river Bridge collapsed. ii) 3 motorcycles,auto-rikshaw washed away.",IMD,595.0,33.0,2017.0,12.0,10.0,0
4846,UEI-IMD-FL-2017-0109,2017-02-11,2017-04-11,3.0,heavy rains,"Chennai, Cuddalore, Kanniyakumariumari, Karaikal, Nagarkoil, Tirunelveli",Tamil Nadu,10.0,,,,Total 10 persons died. 9 persons died in Chennai in different incidents while one woman died in Nagarkoil in Kanyakumari Dist. due to wall collapsed.,"i) Thousands hectares of paddy cultivated fields in Cuddalore, Karaikal & Tirunelvelii districts were submerged. ii) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.",IMD,,33.0,2017.0,2.0,11.0,1
4850,UEI-IMD-FL-2017-0113,2017-04-06,2017-04-06,1.0,landslide,West Tripura,Tripura,5.0,,,,5 persons died.,"2,000 people rendered homeless.",IMD,272.0,16.0,2017.0,4.0,6.0,0
4852,UEI-IMD-FL-2017-0115,2017-11-08,2017-08-13,3.0,heavy rains,West Tripura,Tripura,3.0,13.0,,,3 persons died & 13 others injured.,,IMD,272.0,16.0,2017.0,11.0,8.0,0
4853,UEI-IMD-FL-2017-0116,2017-08-07,2017-08-07,1.0,heavy rains,"Bara Banki, Gonda",Uttar Pradesh,2.0,,,,2 persons died.,Paddy crops damaged.,IMD,,9.0,2017.0,8.0,7.0,0
4854,UEI-IMD-FL-2017-0117,2017-11-07,2017-11-07,1.0,heavy rains,"Bahraich, Bara Banki, Kheri",Uttar Pradesh,10.0,12.0,,,10 persons died & 12 others injured.,Paddy crops damaged.,IMD,,9.0,2017.0,11.0,7.0,1
4855,UEI-IMD-FL-2017-0118,2017-08-14,2017-07-16,3.0,"floods in ghaghara, rapti & gandak ri vers","Bahraich, Balrampur, Bara Banki, Gonda, SShrawasti & Parts of East U.P.",Uttar Pradesh,16.0,,,60,"Total 16 persons died. Bahraich - 4, Balrampur-2, Bara Banki-1, Gonda - 1, Shrawasti �������� 2 & remaining in the parts of East U.P. Also 60 animals perished.","i) Damage to about 1000 houses from 1,623 villages of 22 districts reported. ii) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.",IMD,,9.0,2017.0,8.0,14.0,1
4856,UEI-IMD-FL-2017-0119,2017-04-09,2017-10-09,7.0,"heavy rain & flood in ghaghara, gomati & rapti rivers","Azamgarh, Amethi, Bahraich, Ballia, Basti, Bhadohi, Chandauli, Deoria, Ayodhya, Ghazipurr, Gorakhpur, Jaunpur, Kushinagar, Kheri, Mahrajganj, Mau, Mirzapur, Pilibhit, Sant Kabir Nagar, SShrawasti, Siddharthnagar, Sonbhadra, Varanasi",Uttar Pradesh,110.0,,,92,110 persons died. 92 animals perished.,"i) 29.22 lakh population of 3,133 villages from Twenty Four districts affected. ii) Crop land of area 3,13,997.03 hectares affected. iii) Many shops, 946 houses completely, 1818 houses partially & 13036 huts damaged.",IMD,,9.0,2017.0,4.0,9.0,1
4857,UEI-IMD-FL-2017-0120,2017-05-20,2017-05-20,1.0,landslide,Chamoli,Uttarakhand,13.0,,,,13 Char Dham Pilgrims died.,Thousands of Pilgrims stranded,IMD,47.0,5.0,2017.0,5.0,20.0,1
4858,UEI-IMD-FL-2017-0121,2017-08-13,2017-08-13,1.0,landslide,Pithoragarh,Uttarakhand,1.0,,2,18,"One person died, 2 others missing & 18 livestock perished.",,IMD,53.0,5.0,2017.0,8.0,13.0,0
4859,UEI-IMD-FL-2017-0122,2017-07-21,2017-07-31,11.0,flood,"Bankura, Birbhum, Purba Purba Bardhaman, Hooghly, Howrah, Murshidabad, Nadia, Dakshin Dinajpur, Purba Purba Medinipur,Dakshin Dinajpur, South 24 Parganas",West Bengal,46.0,,,590,46 persons died & 590 animals perished.,"i) Crop land of area 202957 hectares affected. ii) About 22 lakhs people affected. iii) Damage to around 60,000 houses reported.",IMD,,19.0,2017.0,7.0,21.0,1
4860,UEI-IMD-FL-2017-0123,2017-08-08,2017-08-14,7.0,flood,"Jalpaiguri, Cooch Behar, North westduar, Maldah, North,Dakshin Dinajpur, Darjeeling,",West Bengal,32.0,,,104,32 persons died & 104 animals perished,i) Crop land of area 293770 hectares affected. ii) About 40 lakhs people affected. iii) Damage to around 1.5 lakh houses reported. iv) Rail transport disrupted for 2 weeks.,IMD,,19.0,2017.0,8.0,8.0,1
4862,UEI-IMD-FL-2018-0002,2018-01-05,2018-01-05,1.0,heavy rains & cloudburst,"East Godavari, Guntur, Srikakulam, Vizianagaram",Andhra Pradesh,6.0,,,,6 persons including 4 agriculturists died in Guntur Dist.,"i) Damage to Paddy harvest, Mango & Banana plantations reported. ii) Damage to heavy loss of property reported. iii) Low lying areas flooded.",IMD,,28.0,2018.0,1.0,5.0,0
4863,UEI-IMD-FL-2018-0003,2018-08-20,2018-08-21,2.0,"heavy rains & floods (krishna,godavari rivers)","East Godavari, Guntur, Krishna, West Godavari",Andhra Pradesh,4.0,,,,4 persons washed away,"i) Paddy crop in about 11,000 hectares in the two districts (viz. East & West Godavari) considered the rice bowl of Andhra Pradesh remained submerged. ii) Damage to about 1,300 hectares of cotton,about 1800 hectares of horticulture crops reported. iii) Many houses inundated. iv) 15000 people shifted to relief camps. v) Loss of Rs. 600 crore reported in East Godavari & West Godavari Dist.",IMD,,28.0,2018.0,8.0,20.0,0
4864,UEI-IMD-FL-2018-0004,2018-09-14,2018-09-14,1.0,flash flood,"Upper Lower Subansiri, Anjaw, Changlang, Tawang, Papum Pare, Tirap, East Siang, Lohit, Kurung Kumey, Lower Lower Subansiri, East Kameng, West Kameng, West Kameng, West Kameng, Kra Daadi, Namsai, Longding, Upper Siang, Lower Siang, Dibang Valley, Lower Dibang Valley, Siang, Shi Yomi, Pak",Arunachal Pradesh,4.0,,2,,"4 persons died,2 others missing.","i) 26 houses washed away while more than 60 houses fully or partially damaged. ii) Few cars,bikes swept away. iii) Normal life paralyzed. People shifted to temporary relief shelters. iv) The approach road to Modirijo washed away.",IMD,,12.0,2018.0,9.0,14.0,0
4865,UEI-IMD-FL-2018-0005,2018-06-14,2018-06-29,16.0,"flood (brahmaputra,tributaries)","Cachar, Charaideo, Dhemaji, Golaghat, Hailakandi, Hojai, Jorhat, Karbi Anglong, Karimganj, Lakhimpur",Assam,32.0,,,218925,"32 persons died & many others injured. More than 2,18,925 animals including poultry birds perished",i) Damage to cropland of area 3292 hectares reported. ii) More than 5 lakhs population of 700 villages in 10 districts affected. iii) Damage to roads reported.,IMD,,18.0,2018.0,6.0,14.0,1
4866,UEI-IMD-FL-2018-0006,2018-07-29,2018-07-31,3.0,"flood (brahmaputra,tributaries)","Dhemaji, Golaghat, Lakhimpur, Sivasagar",Assam,2.0,,,15000,"2 persons died. Total 15,000 animals perished. Big animals - 5 thousand, Small animals -2 thousand & Poultry birds - 8 thousand.","i) Crop land of area 4947 hectares affected. ii) 47,800 population of 145 villages affected. iii) Damage to roads, sub ways reported.",IMD,,18.0,2018.0,7.0,29.0,0
4867,UEI-IMD-FL-2018-0007,2018-01-08,2018-08-31,31.0,flood & landslide,"Barpeta, Biswanath, Charaideo, Darrang, Dhemaji, Golaghat, Lakhimpur, Sivasagar, Tinsukia, Udalguri",Assam,14.0,,,34,"Total 14 persons died. 9 due to floods & remaining 5 due to landslide. More than 34 thousand big, small animals & poultry birds perished. (Viz. More than 11 thousand big animals, 9 thousand small animals & more than 14 thousand poultry birds.).","i) Crop land of area more than 10,991 hectares submerged. ii) More than 1,09,000 population of more than 200 villages in 10 districts affected. iii) Damage to roads, sub ways reported",IMD,,18.0,2018.0,1.0,8.0,1
4868,UEI-IMD-FL-2018-0008,2018-01-09,2018-09-30,30.0,"heavy rains/flood (brahmaputra,tributaries)","Barpeta, Biswanath, Chirang, Dibrugarh, Dhemaji, Golaghat, Karbi Anglong, Lakhimpur,Majuli, Udalguri",Assam,3.0,,,45900,"3 persons died. 45,900 livestock perished.",i) 142000 population of more than 300 villages in 9 districts affected. ii) More than 11500 hectares of Crop land affected. iii) Damage to roads reported.,IMD,,18.0,2018.0,1.0,9.0,0
4869,UEI-IMD-FL-2018-0009,2018-06-25,2018-06-26,2.0,heavy rains,"Surat, Bharuch, Narmada, Navsari, Dangs, Valsad, Tapi",Gujarat,4.0,,,,4 Persons died,i) Low lying areas flooded. ii) Thousands of people strained as train service disrupted.,IMD,,24.0,2018.0,6.0,25.0,0
